Code INSEE région,Région,Nature,Date,Heure,Date - Heure,Consommation (MW),Thermique (MW),Nucléaire (MW),Eolien (MW),Solaire (MW),Hydraulique (MW),Pompage (MW),Bioénergies (MW),Ech. physiques (MW),Stockage batterie,Déstockage batterie,Eolien terrestre,Eolien offshore,TCO Thermique (%),TCH Thermique (%),TCO Nucléaire (%),TCH Nucléaire (%),TCO Eolien (%),TCH Eolien (%),TCO Solaire (%),TCH Solaire (%),TCO Hydraulique (%),TCH Hydraulique (%),TCO Bioénergies (%),TCH Bioénergies (%),Column 30
32,Hauts-de-France,Données définitives,2024-07-06,10:30,2024-07-06T08:30:00+00:00,4391.0,228.0,3710.0,2475,123.0,2.0,0.0,137.0,-2291.0,0.0,0.0,2475.0,0.0,5.19,9.47,84.49,67.95,56.37,40.69,2.8,22.2,0.05,50.0,3.12,67.49,
11,Île-de-France,Données définitives,2024-07-06,10:30,2024-07-06T08:30:00+00:00,5976.0,0.0,0.0,67,34.0,8.0,0.0,174.0,5690.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,,1.12,46.21,0.57,10.56,0.13,42.11,2.91,53.87,
11,Île-de-France,Données définitives,2024-07-06,11:00,2024-07-06T09:00:00+00:00,6222.0,0.0,0.0,61,46.0,8.0,0.0,172.0,5936.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,,0.98,42.07,0.74,14.29,0.13,42.11,2.76,53.25,
32,Hauts-de-France,Données définitives,2024-07-06,11:00,2024-07-06T09:00:00+00:00,4570.0,253.0,3713.0,2487,158.0,2.0,0.0,135.0,-2180.0,0.0,0.0,2487.0,0.0,5.54,10.51,81.25,68.0,54.42,40.89,3.46,28.52,0.04,50.0,2.95,66.5,
32,Hauts-de-France,Données définitives,2024-07-06,11:30,2024-07-06T09:30:00+00:00,4560.0,239.0,3717.0,2477,193.0,2.0,0.0,132.0,-2208.0,0.0,0.0,2477.0,0.0,5.24,9.93,81.51,68.08,54.32,40.73,4.23,34.84,0.04,50.0,2.89,65.02,
11,Île-de-France,Données définitives,2024-07-06,11:30,2024-07-06T09:30:00+00:00,6262.0,0.0,0.0,55,65.0,8.0,0.0,174.0,5954.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,,0.88,37.93,1.04,20.19,0.13,42.11,2.78,53.87,
11,Île-de-France,Données définitives,2024-07-06,12:00,2024-07-06T10:00:00+00:00,6388.0,0.0,0.0,59,84.0,8.0,0.0,172.0,6066.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,,0.92,40.69,1.31,26.09,0.13,42.11,2.69,53.25,
32,Hauts-de-France,Données définitives,2024-07-06,12:00,2024-07-06T10:00:00+00:00,4707.0,244.0,3722.0,2472,244.0,2.0,0.0,133.0,-2109.0,0.0,0.0,2472.0,0.0,5.18,10.14,79.07,68.17,52.52,40.64,5.18,44.04,0.04,50.0,2.83,65.52,
32,Hauts-de-France,Données définitives,2024-07-06,12:30,2024-07-06T10:30:00+00:00,4873.0,242.0,3725.0,2491,275.0,2.0,0.0,132.0,-1989.0,0.0,0.0,2491.0,0.0,4.97,10.05,76.44,68.22,51.12,40.96,5.64,49.64,0.04,50.0,2.71,65.02,
11,Île-de-France,Données définitives,2024-07-06,12:30,2024-07-06T10:30:00+00:00,6554.0,0.0,0.0,56,98.0,8.0,0.0,172.0,6224.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,,0.85,38.62,1.5,30.43,0.12,42.11,2.62,53.25,
32,Hauts-de-France,Données définitives,2024-07-06,13:00,2024-07-06T11:00:00+00:00,4959.0,202.0,3725.0,2437,296.0,2.0,0.0,137.0,-1836.0,0.0,0.0,2437.0,0.0,4.07,8.39,75.12,68.22,49.14,40.07,5.97,53.43,0.04,50.0,2.76,67.49,
11,Île-de-France,Données définitives,2024-07-06,13:00,2024-07-06T11:00:00+00:00,6563.0,0.0,0.0,54,112.0,8.0,0.0,173.0,6220.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,,0.82,37.24,1.71,34.78,0.12,42.11,2.64,53.56,
11,Île-de-France,Données définitives,2024-07-06,13:30,2024-07-06T11:30:00+00:00,6449.0,0.0,0.0,60,131.0,8.0,0.0,174.0,6080.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,,0.93,41.38,2.03,40.68,0.12,42.11,2.7,53.87,
32,Hauts-de-France,Données définitives,2024-07-06,13:30,2024-07-06T11:30:00+00:00,4787.0,232.0,3726.0,2512,299.0,2.0,0.0,135.0,-2125.0,0.0,0.0,2512.0,0.0,4.85,9.64,77.84,68.24,52.48,41.3,6.25,53.97,0.04,50.0,2.82,66.5,
11,Île-de-France,Données définitives,2024-07-06,14:00,2024-07-06T12:00:00+00:00,6386.0,0.0,0.0,57,133.0,8.0,0.0,171.0,6021.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,,0.89,39.31,2.08,41.3,0.13,42.11,2.68,52.94,
32,Hauts-de-France,Données définitives,2024-07-06,14:00,2024-07-06T12:00:00+00:00,4646.0,201.0,3727.0,2542,291.0,2.0,0.0,134.0,-2248.0,0.0,0.0,2542.0,0.0,4.33,8.35,80.22,68.26,54.71,41.8,6.26,52.53,0.04,50.0,2.88,66.01,
32,Hauts-de-France,Données définitives,2024-07-06,14:30,2024-07-06T12:30:00+00:00,4741.0,243.0,3727.0,2508,315.0,2.0,0.0,133.0,-2194.0,0.0,0.0,2508.0,0.0,5.13,10.1,78.61,68.26,52.9,41.24,6.64,56.86,0.04,50.0,2.81,65.52,
